brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
51266,for_sale,691900,3,3,,1687778,Dallas,Texas,75231,2162,
27030,for_sale,779950,4,4,0.05,1593740,Dallas,Texas,75231,2521,
51266,for_sale,694900,3,3,,1688092,Dallas,Texas,75231,1907,
27030,for_sale,679446,3,3,0.07,1597680,Dallas,Texas,75231,2307,
27030,for_sale,698990,3,4,0.07,1594128,Dallas,Texas,75231,2245,
13676,for_sale,629000,3,3,0.09,1591616,Dallas,Texas,75231,1765,7/30/2021
27030,for_sale,669302,3,3,0.07,1590246,Dallas,Texas,75231,2296,
27030,for_sale,647292,3,3,0.05,1586796,Dallas,Texas,75231,1781,8/26/2020
27030,for_sale,785469,4,4,0.05,1588367,Dallas,Texas,75231,2521,
27030,for_sale,849990,4,4,0.07,1588482,Dallas,Texas,75231,2557,12/5/2019
10601,for_sale,40000,,,0.11,1344844,Dallas,Texas,75215,,4/19/2006
67529,for_sale,347500,3,2,0.11,1195937,Dallas,Texas,75287,1790,12/30/2011
45016,for_sale,781000,5,4,0.16,1707774,Dallas,Texas,75252,2984,
45016,for_sale,819000,4,4,0.13,1692100,Dallas,Texas,75252,3435,
51523,for_sale,399900,,,0.17,718488,Dallas,Texas,75235,,
20542,for_sale,185000,,,0.2,141753,Dallas,Texas,75203,,2/21/1986
71247,for_sale,396000,3,2,0.21,125498,Dallas,Texas,75238,1895,5/1/2020
23665,for_sale,395000,3,3,0.07,1807778,Dallas,Texas,75243,2015,11/27/2013
23665,for_sale,395000,3,3,0.07,1807745,Dallas,Texas,75243,2015,11/27/2013
48839,for_sale,255000,2,1,0.17,1183184,Dallas,Texas,75212,816,
10601,for_sale,69000,,,0.06,776580,Dallas,Texas,75215,,11/5/2021
23664,for_sale,369900,2,3,0.02,998217,Dallas,Texas,75210,1347,
23664,for_sale,369900,2,3,0.02,998213,Dallas,Texas,75210,1347,
23664,for_sale,350000,2,3,0.02,998214,Dallas,Texas,75210,1347,
48925,for_sale,825000,2,4,1.93,1058309,Dallas,Texas,75219,2541,
31137,for_sale,4950000,5,9,0.59,1530863,Dallas,Texas,75248,10793,11/4/2009
22036,for_sale,225000,,,1.74,1471364,Dallas,Texas,75253,,
3194,for_sale,989000,2,2,1.65,778873,Dallas,Texas,75219,1762,4/2/2014
97818,for_sale,812631,4,5,0.01,1109344,Dallas,Texas,75203,2909,
26869,for_sale,369900,,,0.13,1330167,Dallas,Texas,75208,,
58460,for_sale,395000,,,0.17,1790843,Dallas,Texas,75208,,7/18/1991
71247,for_sale,446000,3,2,0.12,127201,Dallas,Texas,75238,1895,2/29/1984
102816,for_sale,925000,5,5,0.26,1666364,Dallas,Texas,75248,3307,
29034,for_sale,415000,3,3,0.07,1807641,Dallas,Texas,75243,2015,11/27/2013
81984,for_sale,558000,3,3,0.24,552467,Dallas,Texas,75252,2422,4/18/2006
71247,for_sale,424000,4,3,0.23,38196,Dallas,Texas,75243,2288,10/10/2017
26870,for_sale,415000,,,0.21,712111,Dallas,Texas,75235,,
26872,for_sale,499000,3,3,,221411,Dallas,Texas,75203,1834,
26872,for_sale,499000,3,3,,271175,Dallas,Texas,75203,1834,
26872,for_sale,489000,3,3,,280970,Dallas,Texas,75203,1727,
26872,for_sale,489000,3,3,,166331,Dallas,Texas,75203,1727,
81994,for_sale,265000,2,1,9.87,253261,Dallas,Texas,75230,1045,
99419,for_sale,265000,3,2,0.15,803113,Dallas,Texas,75215,1665,
43184,for_sale,419000,3,3,,518576,Dallas,Texas,75252,2155,2/16/2022
23664,for_sale,360000,2,3,0.02,998215,Dallas,Texas,75210,1347,
66677,for_sale,340000,3,2,0.09,554672,Dallas,Texas,75252,1639,3/10/2008
68098,for_sale,150000,,,0.17,857942,Dallas,Texas,75215,,1/10/2011
87555,for_sale,260000,3,2,0.11,1035803,Dallas,Texas,75212,1467,
108186,for_sale,350000,2,1,0.17,857042,Dallas,Texas,75235,858,
100054,for_sale,219900,3,3,0.05,278149,Dallas,Texas,75243,1509,11/3/2016
20851,for_sale,619900,4,3,0.11,489112,Dallas,Texas,75212,1748,
106366,for_sale,115000,2,2,8.81,1827774,Dallas,Texas,75243,1031,1/26/2007
81984,for_sale,475000,2,1,0.17,1613045,Dallas,Texas,75209,1293,
23665,for_sale,569000,3,4,0.06,1336804,Dallas,Texas,75203,2551,3/22/2022
23665,for_sale,1670000,8,12,0.21,1252174,Dallas,Texas,75204,5536,
33968,for_sale,649900,4,4,0.29,1576683,Dallas,Texas,75252,3465,
64876,for_sale,875000,4,3,0.12,615478,Dallas,Texas,75212,2977,
1764,for_sale,1325000,5,5,0.18,1729326,Dallas,Texas,75209,4016,
9616,for_sale,314900,4,2,0.18,71315,Dallas,Texas,75228,1445,7/1/2021
48786,for_sale,1400000,5,4,0.18,1748024,Dallas,Texas,75218,3775,
53157,for_sale,389900,3,3,0.52,1631750,Dallas,Texas,75230,1600,11/3/2021
71247,for_sale,350000,2,2,0.08,1442432,Dallas,Texas,75240,1722,3/8/2018
16829,for_sale,89000,1,1,8.81,1828660,Dallas,Texas,75243,423,4/6/1996
20851,for_sale,180000,,,0.17,1041328,Dallas,Texas,75215,,
86907,for_sale,500000,,,2.7,9677,Dallas,Texas,75211,,
29034,for_sale,2695000,5,7,0.27,1543385,Dallas,Texas,75230,5511,
102816,for_sale,429900,4,2,0.16,1041538,Dallas,Texas,75212,1952,
31137,for_sale,860000,2,3,7.6,1356094,Dallas,Texas,75248,3370,4/21/2015
26870,for_sale,285000,,,0.12,225513,Dallas,Texas,75208,,
26870,for_sale,420000,,,0.18,226706,Dallas,Texas,75208,,
13676,for_sale,410000,3,2,0.2,1771748,Dallas,Texas,75238,1558,
20852,for_sale,876000,5,3,0.33,499029,Dallas,Texas,75252,3469,4/25/1984
52577,for_sale,715000,5,4,0.2,1559453,Dallas,Texas,75248,3051,3/19/2007
48779,for_sale,948000,5,4,0.26,1341434,Dallas,Texas,75287,4216,7/9/2003
58519,for_sale,475000,4,3,0.11,1239283,Dallas,Texas,75287,2782,2/28/2019
53157,for_sale,349000,2,2,0.14,479576,Dallas,Texas,75248,1736,2/20/2008
53342,for_sale,625000,4,3,0.2,1559714,Dallas,Texas,75248,2809,9/16/1993
33306,for_sale,37500,,,0.15,880042,Dallas,Texas,75241,,
26870,for_sale,2275000,5,5,0.25,1718320,Dallas,Texas,75209,4300,1/11/2017
73087,for_sale,650000,3,3,0.13,755866,Dallas,Texas,75208,2148,
65812,for_sale,790000,4,3,0.2,1811287,Dallas,Texas,75238,2851,10/9/2013
52874,for_sale,430000,4,3,0.22,1613038,Dallas,Texas,75252,2726,
71247,for_sale,517000,3,3,0.12,559533,Dallas,Texas,75287,2134,7/29/2016
9616,for_sale,710000,4,3,0.19,1649081,Dallas,Texas,75248,2564,
31140,for_sale,559000,3,3,0.2,1823903,Dallas,Texas,75243,2794,12/26/2002
29034,for_sale,575000,4,4,0.22,25825,Dallas,Texas,75243,3002,11/12/2020
109950,for_sale,750000,3,3,0.23,41450,Dallas,Texas,75238,2542,12/1/2016
26870,for_sale,1650000,5,4,0.26,402732,Dallas,Texas,75248,5100,5/26/1993
22036,for_sale,625000,3,4,2.56,194577,Dallas,Texas,75243,2304,
23665,for_sale,1749000,4,5,0.19,1302469,Dallas,Texas,75209,3494,
29034,for_sale,425000,3,3,0.07,1807225,Dallas,Texas,75243,2015,9/16/2008
66175,for_sale,409000,3,3,0.08,1516420,Dallas,Texas,75248,2226,12/2/2014
105629,for_sale,1347600,3,4,0.13,476605,Dallas,Texas,75248,4492,
2209,for_sale,420000,3,2,0.2,128897,Dallas,Texas,75203,1785,6/14/2021
23665,for_sale,1067000,4,4,0.2,1146094,Dallas,Texas,75209,4084,10/14/2005
2209,for_sale,420000,3,2,0.17,137859,Dallas,Texas,75203,1785,6/14/2021
100054,for_sale,229900,3,3,0.05,286083,Dallas,Texas,75243,1620,10/5/2017
67620,for_sale,158000,1,1,2.5,1432622,Dallas,Texas,75248,611,6/4/2010
13676,for_sale,749000,4,4,0.23,559210,Dallas,Texas,75252,4165,1/24/2014
13531,for_sale,899000,4,4,0.23,1409048,Dallas,Texas,75252,3880,4/29/1999
58765,for_sale,599900,4,3,0.21,1741430,Dallas,Texas,75243,2955,12/12/2017
53157,for_sale,220000,3,1,0.19,1722062,Dallas,Texas,75243,1449,8/17/2020
13676,for_sale,574900,3,3,0.2,153979,Dallas,Texas,75238,2354,2/27/2006
70677,for_sale,549999,4,3,0.24,51184,Dallas,Texas,75243,3000,2/25/2002
53157,for_sale,980000,6,5,0.23,26870,Dallas,Texas,75238,4307,10/10/2018
52577,for_sale,715000,4,3,0.19,1622841,Dallas,Texas,75248,2482,5/31/2001
109950,for_sale,798000,6,4,0.45,1654622,Dallas,Texas,75254,4338,4/5/2016
7599,for_sale,449995,2,1,0.17,853289,Dallas,Texas,75235,1020,2/5/2002
29034,for_sale,425000,3,3,0.07,1807269,Dallas,Texas,75243,2015,11/27/2013
31130,for_sale,649000,4,4,0.18,1558488,Dallas,Texas,75252,2998,
28411,for_sale,149900,3,1,8.81,1827775,Dallas,Texas,75243,931,6/8/2006
25014,for_sale,785000,4,3,0.31,1442204,Dallas,Texas,75252,3576,12/5/2008
80480,for_sale,289900,4,2,0.07,1795366,Dallas,Texas,75243,1742,12/29/2021
20852,for_sale,120000,2,2,9.99,164306,Dallas,Texas,75243,985,4/28/1994
31125,for_sale,950000,6,5,0.34,1524995,Dallas,Texas,75248,4869,1/4/2005
79941,for_sale,500000,3,3,0.21,1570982,Dallas,Texas,75248,2309,9/9/1992
41897,for_sale,105000,2,1,8.3,1820703,Dallas,Texas,75243,730,6/28/2019
33714,for_sale,1250000,4,4,0.29,1371876,Dallas,Texas,75287,4364,6/17/2011
1764,for_sale,725000,4,3,0.2,1828914,Dallas,Texas,75238,2456,12/28/2021
26869,for_sale,499999,3,3,0.2,1822710,Dallas,Texas,75238,2139,3/7/2011
23665,for_sale,499000,3,2,0.19,1559023,Dallas,Texas,75248,1832,8/30/1990
31140,for_sale,800000,4,4,0.29,476611,Dallas,Texas,75248,2969,9/20/2016
23665,for_sale,790000,4,4,0.28,1290962,Dallas,Texas,75287,3724,5/13/1999
16829,for_sale,750000,4,3,0.26,1639307,Dallas,Texas,75248,3195,6/12/2012
53342,for_sale,449900,3,2,0.14,559283,Dallas,Texas,75287,2268,11/8/2013
1764,for_sale,620000,4,3,0.22,1524832,Dallas,Texas,75248,2545,1/13/2017
31137,for_sale,899000,4,3,0.2,459804,Dallas,Texas,75248,2935,7/11/2000
31137,for_sale,480000,4,3,0.18,1542644,Dallas,Texas,75252,2424,3/2/2007
26872,for_sale,625000,3,3,0.1,1491806,Dallas,Texas,75240,2543,6/7/2019
1764,for_sale,295000,2,2,0.11,1823384,Dallas,Texas,75243,1327,
71247,for_sale,482000,3,2,0.29,1768952,Dallas,Texas,75238,1610,7/12/2019
81852,for_sale,289900,4,2,0.15,768974,Dallas,Texas,75215,1710,4/6/1998
81645,for_sale,110000,3,2,8.81,1828918,Dallas,Texas,75243,1031,
43162,for_sale,198000,3,2,0.1,165737,Dallas,Texas,75243,1237,11/12/2003
56473,for_sale,314900,3,4,0.06,1789605,Dallas,Texas,75243,1905,8/8/2011
33714,for_sale,630000,4,3,0.18,1544242,Dallas,Texas,75248,2820,11/8/2017
22611,for_sale,389000,4,3,0.08,1828124,Dallas,Texas,75243,2171,3/14/2016
31140,for_sale,490000,4,3,0.21,1828702,Dallas,Texas,75238,2380,
48804,for_sale,109999,2,2,8.81,1828116,Dallas,Texas,75243,894,6/8/2021
27056,for_sale,275000,2,2,0.07,1828855,Dallas,Texas,75243,1684,1/2/2019
58934,for_sale,98000,1,1,8.81,1827773,Dallas,Texas,75243,774,
31142,for_sale,524900,4,3,0.23,72302,Dallas,Texas,75238,2025,11/21/2013
35351,for_sale,1299000,4,5,0.28,510503,Dallas,Texas,75287,4568,3/19/2015
102816,for_sale,325000,3,2,10,347063,Dallas,Texas,75254,1353,1/10/2007
58765,for_sale,585000,4,3,0.2,1834816,Dallas,Texas,75238,2590,1/6/2015
23665,for_sale,490000,4,3,0.23,283015,Dallas,Texas,75243,2361,7/24/2019
4826,for_sale,340000,4,3,0.22,1666417,Dallas,Texas,75240,2070,3/29/1996
31132,for_sale,700000,5,4,0.31,518358,Dallas,Texas,75287,3939,4/30/2014
31987,for_sale,449000,3,3,0.09,1220291,Dallas,Texas,75287,2510,
53157,for_sale,714999,4,3,0.22,1606568,Dallas,Texas,75248,2675,11/18/2019
31124,for_sale,429000,2,2,0.22,1747553,Dallas,Texas,75238,1554,5/2/2014
1764,for_sale,895000,4,3,0.26,1803695,Dallas,Texas,75238,3405,5/2/2014
22036,for_sale,324900,3,3,0.06,246734,Dallas,Texas,75243,1920,12/9/2015
41374,for_sale,549000,3,3,0.21,1833359,Dallas,Texas,75238,1760,7/7/2015
84534,for_sale,650000,4,3,0.18,1621371,Dallas,Texas,75248,2863,6/18/2015
31142,for_sale,359000,3,2,0.27,1112410,Dallas,Texas,75228,1842,
47145,for_sale,350000,4,2,0.17,709675,Dallas,Texas,75228,1500,2/18/2022
23657,for_sale,675000,3,2,0.2,1835559,Dallas,Texas,75238,2153,9/22/2014
82444,for_sale,356500,2,2,0.12,1719984,Dallas,Texas,75231,1675,2/25/2022
33968,for_sale,1089900,4,5,0.23,1304258,Dallas,Texas,75287,4275,11/28/2005
4265,for_sale,369900,3,2,0.18,1374915,Dallas,Texas,75252,2033,4/21/1998
22036,for_sale,799999,4,4,0.19,1615341,Dallas,Texas,75248,2750,10/22/1998
61977,for_sale,525000,3,3,0.18,1514585,Dallas,Texas,75252,2353,9/12/2016
96202,for_sale,639900,5,3,0.31,1660078,Dallas,Texas,75248,2569,
57595,ready_to_build,732499,3,,,1664693,Dallas,Texas,75252,2737,
57595,ready_to_build,653499,3,,,1664693,Dallas,Texas,75252,2053,
52577,for_sale,1599000,5,7,0.34,1262284,Dallas,Texas,75287,6410,7/26/2012
23907,for_sale,174600,2,2,7.44,1730604,Dallas,Texas,75243,1164,8/27/2007
48582,for_sale,550000,6,4,0.28,206165,Dallas,Texas,75243,3286,5/2/2016
48582,for_sale,550000,4,4,0.17,205293,Dallas,Texas,75243,3263,5/2/2016
48582,for_sale,550000,6,4,0.32,206920,Dallas,Texas,75243,3286,5/2/2016
48582,for_sale,550000,4,4,0.3,205445,Dallas,Texas,75243,2832,4/29/2016
57595,ready_to_build,877499,4,,,1664693,Dallas,Texas,75252,3726,
15807,for_sale,249000,3,1,0.18,874192,Dallas,Texas,75228,1020,
33714,for_sale,390000,4,2,0.21,1723694,Dallas,Texas,75243,2052,
30159,for_sale,695000,3,4,0.18,1400956,Dallas,Texas,75252,3701,8/1/2012
15807,for_sale,370000,3,2,0.17,1197464,Dallas,Texas,75223,1572,10/4/1990
34929,for_sale,299900,3,2,0.13,897616,Dallas,Texas,75215,1420,1/30/1989
10602,for_sale,549900,6,4,0.16,1823267,Dallas,Texas,75243,3510,
103237,for_sale,335000,4,2,0.17,1803075,Dallas,Texas,75253,2157,10/15/2014
47145,for_sale,459000,3,3,0.08,506406,Dallas,Texas,75252,1818,12/9/2009
31125,for_sale,475000,4,3,0.2,1622515,Dallas,Texas,75248,2235,6/23/2009
31134,for_sale,650000,3,3,0.21,1834601,Dallas,Texas,75238,2382,10/18/2018
10601,for_sale,399000,3,3,0.07,831702,Dallas,Texas,75215,1740,
10601,for_sale,399000,3,3,0.15,832351,Dallas,Texas,75215,1740,
10601,for_sale,399000,3,3,0.06,828451,Dallas,Texas,75215,1740,
10601,for_sale,399000,3,3,0.06,827235,Dallas,Texas,75215,1740,
23665,for_sale,899000,3,3,0.19,1454461,Dallas,Texas,75206,2272,5/27/2010
103237,for_sale,659000,3,4,0.33,1504886,Dallas,Texas,75252,2775,12/4/2015
65812,for_sale,575000,4,4,0.19,216662,Dallas,Texas,75243,3430,8/23/2019
287,for_sale,260000,2,3,0.03,1160356,Dallas,Texas,75287,1461,4/26/2016
23657,for_sale,230000,3,3,0.06,188769,Dallas,Texas,75243,1632,4/9/2015
26872,for_sale,599000,3,3,0.34,1571357,Dallas,Texas,75231,1945,2/3/2017
53157,for_sale,475000,3,2,0.21,1558789,Dallas,Texas,75248,1736,6/19/2018
103237,for_sale,339000,4,2,0.12,1362419,Dallas,Texas,75223,1662,
13676,for_sale,460000,3,3,0.1,1699808,Dallas,Texas,75252,1921,9/21/2018
23657,for_sale,699000,4,3,0.21,23833,Dallas,Texas,75243,2690,2/10/2011
73087,for_sale,450000,3,2,0.28,121491,Dallas,Texas,75238,1530,4/5/2017
31137,for_sale,649000,3,3,0.27,421436,Dallas,Texas,75248,2802,
63184,for_sale,420000,3,2,0.2,1712273,Dallas,Texas,75228,1768,6/1/2017
23657,for_sale,899000,4,3,0.2,1571060,Dallas,Texas,75214,2323,7/28/2015
52644,for_sale,515000,4,2,0.16,103033,Dallas,Texas,75238,2109,6/17/2016
31137,for_sale,635000,4,3,0.22,1490993,Dallas,Texas,75248,2809,3/18/2020
22036,for_sale,1400000,5,5,0.3,283083,Dallas,Texas,75240,5292,10/20/2015
23665,for_sale,979000,4,5,0.15,1462767,Dallas,Texas,75206,3366,5/28/2014
58765,for_sale,585000,4,2,0.18,70895,Dallas,Texas,75238,2065,11/20/2014
109950,for_sale,400000,2,2,0.22,1419475,Dallas,Texas,75206,1235,1/8/2021
26870,for_sale,535000,3,3,0.23,1524425,Dallas,Texas,75248,2069,7/17/2001
13676,for_sale,599000,4,3,0.22,1534359,Dallas,Texas,75248,2144,7/15/1985
23665,for_sale,749900,3,3,0.21,1824205,Dallas,Texas,75238,2533,
22035,for_sale,755000,4,4,0.22,1422129,Dallas,Texas,75252,3448,3/3/1998
33714,for_sale,485000,3,3,0.08,499830,Dallas,Texas,75252,1903,2/13/2018
53157,for_sale,525000,4,3,0.19,1533711,Dallas,Texas,75252,2457,9/11/2012
58765,for_sale,535000,3,2,0.2,1823423,Dallas,Texas,75238,1607,12/29/2015
24882,for_sale,650950,4,3,0.19,1612579,Dallas,Texas,75248,2350,8/22/2019
33968,for_sale,798500,4,3,0.23,443830,Dallas,Texas,75248,3167,8/3/2005
88771,for_sale,299500,3,3,0.07,1806510,Dallas,Texas,75243,1880,9/13/2016
88365,for_sale,950000,4,4,0.15,1433906,Dallas,Texas,75252,3344,11/22/2013
27968,for_sale,549900,3,3,0.18,1459823,Dallas,Texas,75248,2242,4/14/2016
33968,for_sale,849900,3,4,0.21,527808,Dallas,Texas,75287,4149,4/7/2015
13761,for_sale,5399000,5,8,0.56,1552776,Dallas,Texas,75214,6787,
26936,for_sale,799000,4,3,0.24,63087,Dallas,Texas,75238,3122,4/7/1998
23665,for_sale,849000,3,3,0.23,1740671,Dallas,Texas,75243,2859,5/17/2016
23657,for_sale,795000,3,3,0.27,1215470,Dallas,Texas,75214,2054,7/29/1998
23657,for_sale,850000,4,3,0.21,454984,Dallas,Texas,75248,3114,8/2/2019
63754,for_sale,448000,3,2,0.24,1019655,Dallas,Texas,75228,1679,6/8/2000
31140,for_sale,1850000,4,5,0.18,1543340,Dallas,Texas,75214,4597,1/19/2021
81936,for_sale,74999,1,1,8.81,1828917,Dallas,Texas,75243,486,
1764,for_sale,949000,3,3,0.22,1386954,Dallas,Texas,75252,3979,
41897,for_sale,699950,4,4,0.31,1824855,Dallas,Texas,75243,3775,1/10/2003
31137,for_sale,795000,3,2,0.56,276681,Dallas,Texas,75240,2459,2/26/2008
10601,for_sale,650000,4,3,0.2,1810896,Dallas,Texas,75243,3017,6/1/2017
31137,for_sale,680000,4,2,0.2,1735571,Dallas,Texas,75238,2286,4/5/2018
71247,for_sale,355000,3,2,0.16,1001183,Dallas,Texas,75228,1674,10/17/2012
92786,for_sale,265000,3,2,0.17,122831,Dallas,Texas,75228,1210,
33968,for_sale,479900,4,4,0.08,1553529,Dallas,Texas,75248,2969,12/2/2021
53157,for_sale,900000,6,4,0.19,1614110,Dallas,Texas,75248,3226,7/2/2015
31137,for_sale,899000,4,3,0.17,1173834,Dallas,Texas,75287,3260,
81852,for_sale,795500,4,4,0.32,1575373,Dallas,Texas,75252,3548,12/17/2021
52577,for_sale,774500,4,4,0.26,1625526,Dallas,Texas,75248,3356,11/4/2008
53525,for_sale,250000,3,2,0.14,899565,Dallas,Texas,75228,1642,1/19/2016
31137,for_sale,420000,3,3,0.19,1431124,Dallas,Texas,75228,1994,
63754,for_sale,799500,3,3,0.21,1795981,Dallas,Texas,75238,2215,7/7/2021
86907,for_sale,460000,4,2,0.11,148982,Dallas,Texas,75203,1274,1/30/2009
71247,for_sale,406000,3,3,0.09,559919,Dallas,Texas,75287,1531,4/19/2006
93618,for_sale,899900,5,4,0.29,1590061,Dallas,Texas,75248,3897,4/27/1990
73087,for_sale,650000,3,3,0.13,755867,Dallas,Texas,75208,2148,
16829,for_sale,3600000,3,3,1.09,1724257,Dallas,Texas,75243,3074,
23657,for_sale,1075000,4,3,0.17,1495540,Dallas,Texas,75214,3325,8/21/2012
57595,ready_to_build,847499,5,,,1664693,Dallas,Texas,75252,3530,
41897,for_sale,529900,6,4,0.19,193851,Dallas,Texas,75243,2558,2/7/2017
26869,for_sale,595000,4,3,0.22,1817432,Dallas,Texas,75238,2378,9/18/1986
102816,for_sale,345500,4,2,0.17,413471,Dallas,Texas,75216,1705,
102816,for_sale,335550,4,2,0.18,354269,Dallas,Texas,75216,1601,
436,for_sale,469500,3,2,0.16,109217,Dallas,Texas,75238,1536,5/18/2021
26872,for_sale,439000,2,2,0.1,1714235,Dallas,Texas,75231,1780,6/27/1991
23700,for_sale,600000,4,3,0.25,442713,Dallas,Texas,75248,2152,12/26/2013
103904,for_sale,829900,4,4,0.2,1542838,Dallas,Texas,75248,2840,
23665,for_sale,749000,3,3,0.13,319496,Dallas,Texas,75240,2515,11/12/1996
52577,for_sale,499900,3,4,0.12,1817843,Dallas,Texas,75243,3008,12/20/2016
7767,for_sale,553323,4,3,0.23,1817867,Dallas,Texas,75243,2768,5/1/2007
53079,for_sale,265000,3,3,0.03,508099,Dallas,Texas,75252,1251,8/10/2018
33968,for_sale,440000,3,2,0.18,108973,Dallas,Texas,75238,1895,8/23/2019
33714,for_sale,725000,4,4,0.2,1419765,Dallas,Texas,75252,3526,2/17/2006
26869,for_sale,499999,3,4,0.17,42246,Dallas,Texas,75238,2544,11/15/2017
84534,for_sale,525000,3,2,0.08,1630826,Dallas,Texas,75254,2284,10/29/2019
71247,for_sale,320000,2,2,0.07,256918,Dallas,Texas,75243,1684,5/26/2016
11310,for_sale,625000,3,3,0.45,1528381,Dallas,Texas,75240,2404,11/9/2012
13676,for_sale,1689000,3,4,0.12,1302610,Dallas,Texas,75209,4223,4/11/2012
85243,for_sale,285900,3,3,0.07,1789284,Dallas,Texas,75243,1905,7/31/2007
3876,for_sale,399900,4,2,0.17,536140,Dallas,Texas,75224,1967,6/21/1994
19419,for_sale,440000,3,2,0.17,883160,Dallas,Texas,75235,1196,7/9/2021
22611,for_sale,275500,4,3,0.07,71593,Dallas,Texas,75243,1514,6/29/2001
58696,for_sale,669000,4,4,0.05,1577948,Dallas,Texas,75231,2525,4/14/2020
85177,for_sale,325000,3,3,0.19,874162,Dallas,Texas,75228,1606,6/17/2021
86507,for_sale,849900,4,5,0.28,145933,Dallas,Texas,75238,3915,12/29/2011
34740,for_sale,494400,4,3,0.17,832409,Dallas,Texas,75212,2119,
33718,for_sale,849900,4,4,0.25,38218,Dallas,Texas,75238,3411,6/4/2012
31130,for_sale,1350000,4,5,0.43,1575504,Dallas,Texas,75254,4172,10/8/1993
16977,for_sale,1165000,4,3,0.22,1825177,Dallas,Texas,75238,3531,4/9/2019
58765,for_sale,525000,3,2,0.19,79565,Dallas,Texas,75238,1917,12/29/2016
58765,for_sale,659900,3,3,0.2,1812403,Dallas,Texas,75238,2395,7/2/1980
1764,for_sale,675000,4,3,0.23,1797005,Dallas,Texas,75238,2076,3/14/2013
41897,for_sale,589000,4,3,0.21,1835806,Dallas,Texas,75238,2003,9/1/2021
53110,for_sale,227500,2,4,0.03,300032,Dallas,Texas,75240,1518,6/4/2008
34929,for_sale,189900,2,3,,1436341,Dallas,Texas,75240,1199,6/16/2014
79521,for_sale,175000,2,2,3.46,1729901,Dallas,Texas,75240,1035,
26870,for_sale,205000,2,1,6.13,1436342,Dallas,Texas,75240,944,
86907,for_sale,289000,3,3,0.48,299708,Dallas,Texas,75240,1502,7/7/2017
53157,for_sale,375000,2,3,0.69,1615121,Dallas,Texas,75240,1214,8/5/2013
29034,for_sale,469000,2,3,0.06,326482,Dallas,Texas,75240,1541,
29034,for_sale,487000,2,3,,326483,Dallas,Texas,75240,1694,
64876,for_sale,239900,3,2,0.18,505876,Dallas,Texas,75241,1201,
95204,for_sale,185000,4,1,0.29,772154,Dallas,Texas,75241,1223,4/5/2018
22611,for_sale,255000,3,2,0.24,357207,Dallas,Texas,75241,1649,4/26/2017
92850,for_sale,139000,2,1,7.97,261217,Dallas,Texas,75244,795,
69183,for_sale,899900,5,5,0.31,1227847,Dallas,Texas,75244,4414,6/9/2006
1764,for_sale,1799000,4,5,0.38,1215372,Dallas,Texas,75244,4456,7/17/2002
53342,for_sale,650000,2,2,0.18,1408998,Dallas,Texas,75206,1409,8/10/2018
26870,for_sale,1275000,3,3,0.08,562828,Dallas,Texas,75204,3053,6/29/2010
39712,for_sale,215000,2,3,11.05,434888,Dallas,Texas,75248,1509,9/22/1989
78591,for_sale,165000,1,1,5.06,407136,Dallas,Texas,75248,770,5/5/2004
26869,for_sale,335500,2,3,9.59,1338588,Dallas,Texas,75248,1918,6/25/2015
92352,for_sale,259999,2,2,7.6,1356097,Dallas,Texas,75248,1685,11/10/1993
13676,for_sale,169000,1,1,,1371302,Dallas,Texas,75248,812,8/16/2004
520,for_sale,205000,2,2,5.55,1373319,Dallas,Texas,75248,1158,3/15/2016
52823,for_sale,185000,2,2,5.07,402734,Dallas,Texas,75248,966,12/1/2016
31139,for_sale,197000,2,1,11.35,508097,Dallas,Texas,75252,877,12/29/2015
48786,for_sale,180000,2,1,0.03,543187,Dallas,Texas,75252,737,8/25/2000
31130,for_sale,435000,3,3,0.05,499363,Dallas,Texas,75252,1808,
81247,for_sale,520000,4,3,0.14,1410422,Dallas,Texas,75252,2321,
53635,for_sale,297000,2,3,,1435037,Dallas,Texas,75252,1256,11/27/2007
89698,for_sale,244000,2,2,0.02,1491549,Dallas,Texas,75252,971,12/18/2019
26872,for_sale,797000,4,4,0.23,1431053,Dallas,Texas,75252,3684,8/2/2010
48779,for_sale,795000,3,4,0.32,498261,Dallas,Texas,75252,2862,10/25/2021
25014,for_sale,757500,4,4,0.29,1440757,Dallas,Texas,75252,3293,12/6/2007
57595,ready_to_build,807499,4,,,1664693,Dallas,Texas,75252,3012,
57595,ready_to_build,739499,4,,,1664693,Dallas,Texas,75252,2697,
57595,ready_to_build,666499,3,,,1664693,Dallas,Texas,75252,2115,
57595,ready_to_build,837499,4,,,1664693,Dallas,Texas,75252,3242,
57595,ready_to_build,668499,4,,,1664693,Dallas,Texas,75252,2167,
57595,ready_to_build,777499,4,,,1664693,Dallas,Texas,75252,3034,
57595,ready_to_build,792499,4,,,1664693,Dallas,Texas,75252,3307,
29034,for_sale,1240000,5,4,0.23,1736173,Dallas,Texas,75238,4052,5/12/2021
82444,for_sale,145000,2,2,7.88,1689145,Dallas,Texas,75231,880,
31137,for_sale,290000,2,2,4.67,354806,Dallas,Texas,75254,1299,5/16/2013
53016,for_sale,3250000,5,8,0.91,351084,Dallas,Texas,75254,12146,
45087,for_sale,250000,2,2,4.56,362100,Dallas,Texas,75254,1206,2/1/2001
